/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/000.conf,26.5544
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/001.conf,178.169
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/002.conf,59.8865
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/003.conf,205.663
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/004.conf,66.038
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/005.conf,114.378
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/006.conf,32.3727
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/007.conf,38.7691
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/008.conf,442.353
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/009.conf,22.8587
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/010.conf,42.6855
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/011.conf,24.9884
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/012.conf,387.302
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/013.conf,28.8996
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/014.conf,80.1101
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/015.conf,61.733
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/016.conf,134.708
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/017.conf,429.714
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/018.conf,65.1508
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/019.conf,96.9464
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/020.conf,436.726
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/021.conf,288.187
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/022.conf,40.306
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/023.conf,68.6038
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/024.conf,371.658
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/025.conf,212.357
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/026.conf,178.125
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/027.conf,349.119
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/028.conf,100.808
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/029.conf,173.253
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/030.conf,141.609
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/031.conf,88.2735
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/032.conf,144.837
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/033.conf,87.0537
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/034.conf,209.267
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/035.conf,197.363
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/036.conf,318.993
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/037.conf,247.611
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/038.conf,35.6708
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/039.conf,129.508
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/040.conf,19.8939
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/041.conf,115.256
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/042.conf,55.7333
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/043.conf,76.9447
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/044.conf,102.616
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/045.conf,30.7704
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/046.conf,57.5588
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/047.conf,27.0345
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/048.conf,106.124
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/049.conf,165.99
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/050.conf,213.025
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/051.conf,175.327
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/052.conf,76.0774
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/053.conf,28.4288
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/054.conf,63.9198
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/055.conf,179.358
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/056.conf,30.6977
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/057.conf,285.337
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/058.conf,71.1464
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/059.conf,235.273
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/060.conf,36.5775
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/061.conf,207.43
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/062.conf,34.7676
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/063.conf,140.607
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/064.conf,126.852
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/065.conf,97.5848
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/066.conf,27.0924
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/067.conf,66.7316
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/068.conf,29.1526
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/069.conf,78.6216
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/070.conf,27.1389
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/071.conf,301.174
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/072.conf,21.9007
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/073.conf,219.287
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/074.conf,60.9395
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/075.conf,72.8043
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/076.conf,118.852
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/077.conf,39.2755
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/078.conf,58.7916
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/079.conf,299.071
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/080.conf,172.249
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/081.conf,61.4433
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/082.conf,47.8673
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/083.conf,36.7646
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/084.conf,303.161
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/085.conf,23.904
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/086.conf,67.718
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/087.conf,63.5681
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/088.conf,33.8117
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/089.conf,159.916
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/090.conf,148.159
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/091.conf,48.8641
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/092.conf,205.71
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/093.conf,43.3542
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/094.conf,71.9304
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/095.conf,96.0499
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/096.conf,120.016
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/097.conf,350.902
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/098.conf,60.4747
/home/andre.cruz/Documents/FairGBM-experiments/AOF/confs/paper-configs/FairGBM/099.conf,67.1391
