,,,threshold,pp,pn,prevalence,pred-prevalence,fpr,tnr,tpr,fnr,accuracy,precision,roc_auc,f1,threshold_group-0,pp_group-0,pn_group-0,prevalence_group-0,pred-prevalence_group-0,fpr_group-0,tnr_group-0,tpr_group-0,fnr_group-0,accuracy_group-0,precision_group-0,roc_auc_group-0,f1_group-0,threshold_group-1,pp_group-1,pn_group-1,prevalence_group-1,pred-prevalence_group-1,fpr_group-1,tnr_group-1,tpr_group-1,fnr_group-1,accuracy_group-1,precision_group-1,roc_auc_group-1,f1_group-1,fpr_ratio,fpr_diff,fnr_ratio,fnr_diff
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.010,validation,0.060871785233,4475.0,76408.0,0.0092231989416811,0.0553268301126318,0.0499893931642062,0.9500106068357936,0.628686327077748,0.371313672922252,0.9470469690787928,0.104804469273743,0.8884180445544647,0.1796590691438421,0.060871785233,1255.0,22755.0,0.0052061640982923,0.0522698875468554,0.0496964622147791,0.9503035377852208,0.544,0.456,0.9481882548937942,0.0541832669322709,0.856138664433745,0.0985507246376811,0.060871785233,3220.0,53653.0,0.0109190652858122,0.0566173755560635,0.0501137737324895,0.9498862262675104,0.6457326892109501,0.3542673107890499,0.9465651539394792,0.1245341614906832,0.8950419855531635,0.208799791720906,0.9916727181645112,0.0004173115177103,0.7769019973444077,0.10173268921095
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.010,test,0.073194850737,3852.0,64574.0,0.011369947096133,0.0562943910209569,0.049994087038789,0.950005912961211,0.6041131105398457,0.3958868894601542,0.9460731300967468,0.1220145379023883,0.8882481491975397,0.203023758099352,0.073194850737,1091.0,19394.0,0.0065901879423968,0.0532584818159629,0.0498771498771498,0.95012285012285,0.562962962962963,0.437037037037037,0.9475713937027092,0.069660861594867,0.8673884793884793,0.1239804241435562,0.073194850737,2761.0,45180.0,0.0134123193091508,0.0575916230366492,0.0500443993403526,0.9499556006596472,0.6127527216174183,0.3872472783825816,0.945432927973968,0.1427019195943498,0.8929735865519485,0.2314923619271445,0.9966579784070276,0.0001672494632027,0.8860742810448902,0.0497897586544553
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.011,validation,0.281399537212,4492.0,76391.0,0.0092231989416811,0.0555370102493725,0.0499893931642062,0.9500106068357936,0.6514745308310992,0.3485254691689008,0.9472571492155336,0.1081923419412288,0.903645904511848,0.1855670103092783,0.281399537212,1200.0,22810.0,0.0052061640982923,0.0499791753436068,0.0473100272137324,0.9526899727862675,0.56,0.44,0.9506455643481884,0.0583333333333333,0.8706850324471426,0.1056603773584905,0.281399537212,3292.0,53581.0,0.0109190652858122,0.0578833541399258,0.0511270710374742,0.9488729289625256,0.6698872785829307,0.3301127214170692,0.9458266664322262,0.12636695018226,0.9107711239152362,0.2126245847176079,0.9253420204544084,0.0038170438237417,0.7502561850387938,0.1098872785829307
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.011,test,0.298063386676,3886.0,64540.0,0.011369947096133,0.056791278169117,0.049994087038789,0.950005912961211,0.6478149100257069,0.352185089974293,0.9465700172449067,0.1296963458569222,0.9182605504556476,0.216123499142367,0.298063386676,1106.0,19379.0,0.0065901879423968,0.0539907249206736,0.0502211302211302,0.9497788697788698,0.6222222222222222,0.3777777777777777,0.94762020990969,0.0759493670886076,0.90206279006279,0.1353746978243352,0.298063386676,2780.0,45161.0,0.0134123193091508,0.0579879435139025,0.0498964015391771,0.9501035984608228,0.6531881804043546,0.3468118195956454,0.9461212740660396,0.1510791366906475,0.9225475981775192,0.2453987730061349,0.99353402282021,0.000324728681953,0.9180312871649436,0.0309659581821323
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.012,validation,0.009932998497,4391.0,76492.0,0.0092231989416811,0.0542882929663835,0.0499893931642062,0.9500106068357936,0.5160857908847185,0.4839142091152815,0.9460084319325446,0.0876793441129583,0.8374289056799882,0.1498929336188436,0.009932998497,1270.0,22740.0,0.0052061640982923,0.0528946272386505,0.0508687460749424,0.9491312539250576,0.44,0.56,0.9464806330695544,0.0433070866141732,0.8027980741050869,0.078853046594982,0.009932998497,3121.0,53752.0,0.0109190652858122,0.0548766550032528,0.0496160136528479,0.9503839863471522,0.5314009661835749,0.4685990338164251,0.9458090833963392,0.105735341236783,0.8446754958106052,0.1763762693746659,0.9753732395870552,0.0012527324220945,0.836783988957902,0.0914009661835749
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.012,test,0.011425533539,3802.0,64624.0,0.011369947096133,0.0555636746266039,0.049994087038789,0.950005912961211,0.5398457583547558,0.4601542416452442,0.9453424137023938,0.1104681746449237,0.8328390665243098,0.1834061135371179,0.011425533539,1128.0,19357.0,0.0065901879423968,0.0550646814742494,0.0521375921375921,0.9478624078624078,0.4962962962962963,0.5037037037037037,0.9448865023187698,0.0593971631205673,0.8014731094731095,0.1060965954077593,0.011425533539,2674.0,45267.0,0.0134123193091508,0.0557768924302788,0.0490718423611992,0.9509281576388008,0.5489891135303266,0.4510108864696734,0.9455372228364032,0.1320119670905011,0.8402382314127947,0.2128429303587579,0.9411988614989668,0.0030657497763929,0.8953892599030282,0.0526928172340302
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.013,validation,0.454283541667,4485.0,76398.0,0.0092231989416811,0.0554504654871851,0.0499893931642062,0.9500106068357936,0.6420911528150134,0.3579088471849866,0.9471706044533462,0.1068004459308807,0.8986972577557448,0.1831389791626839,0.454283541667,1189.0,22821.0,0.0052061640982923,0.0495210329029571,0.046807619845091,0.9531923801549088,0.568,0.432,0.9511870054144108,0.0597140454163162,0.8738140255390414,0.1080669710806697,0.454283541667,3296.0,53577.0,0.0109190652858122,0.0579536862834737,0.051340396785892,0.948659603214108,0.6570048309178744,0.3429951690821256,0.9454750057144866,0.1237864077669902,0.9038371496657038,0.208322695940771,0.9117112990048692,0.0045327769408009,0.7939702988012167,0.0890048309178743
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.013,test,0.465160056477,3894.0,64532.0,0.011369947096133,0.0569081927922134,0.049994087038789,0.950005912961211,0.6580976863753213,0.3419023136246786,0.9466869318680032,0.1314843348741654,0.9095014256468688,0.2191780821917808,0.465160056477,1042.0,19443.0,0.0065901879423968,0.0508664876739077,0.0469287469287469,0.9530712530712532,0.6444444444444445,0.3555555555555555,0.9510373443983402,0.083493282149712,0.8868788788788788,0.1478334749362786,0.465160056477,2852.0,45089.0,0.0134123193091508,0.0594897895329676,0.0513129519218571,0.9486870480781427,0.6609642301710731,0.3390357698289269,0.9448280177718446,0.1490182328190743,0.9139844736792436,0.2432045779685265,0.9145594858821064,0.0043842049931102,0.9535381026438569,0.0165197857266286
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.014,validation,0.061601919875,4444.0,76439.0,0.0092231989416811,0.0549435604515163,0.0499893931642062,0.9500106068357936,0.5871313672922251,0.4128686327077748,0.9466636994176774,0.0985598559855985,0.8798731936973483,0.16878612716763,0.061601919875,1193.0,22817.0,0.0052061640982923,0.0496876301541024,0.0475612308980531,0.9524387691019468,0.456,0.544,0.9498542274052478,0.0477787091366303,0.8407891145070128,0.08649468892261,0.061601919875,3251.0,53622.0,0.0109190652858122,0.0571624496685597,0.0510204081632653,0.9489795918367347,0.6135265700483091,0.3864734299516908,0.945316758391504,0.1171947093202091,0.8877721635204266,0.196797520661157,0.932200125601842,0.0034591772652121,0.7104290991759021,0.1575265700483092
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.014,test,0.069207099497,3839.0,64587.0,0.011369947096133,0.0561044047584251,0.049994087038789,0.950005912961211,0.5874035989717223,0.4125964010282776,0.945883143834215,0.1190414170356863,0.8786292889489338,0.1979640459172623,0.069207099497,1109.0,19376.0,0.0065901879423968,0.0541371735416158,0.0506142506142506,0.9493857493857494,0.5851851851851851,0.4148148148148148,0.9469855992189408,0.0712353471596032,0.8878351078351079,0.1270096463022508,0.069207099497,2730.0,45211.0,0.0134123193091508,0.0569449948895517,0.0497272611949765,0.9502727388050236,0.5878693623639192,0.4121306376360809,0.945412069001481,0.1384615384615384,0.877508128699493,0.2241328194485621,0.9824755003085168,0.000886989419274,0.993529215729838,0.0026841771787339
AOF-FairHO-results.fpr=0.05.use-val-threshold=False.randomized-clf=True,FairGBM-with-equalized-prev.BCE+BCE.015,validation,0.11789733671,4509.0,76374.0,0.0092231989416811,0.0557471903861132,0.0499893931642062,0.9500106068357936,0.6742627345844504,0.3257372654155496,0.9474673293522744,0.1115546684408959,0.9074317971760224,0.1914367269267364,0.11789733671,1126.0,22884.0,0.0052061640982923,0.0468971261974177,0.0442537157211639,0.955746284278836,0.552,0.448,0.9536443148688046,0.061278863232682,0.8833611052962109,0.1103117505995203,0.11789733671,3383.0,53490.0,0.0109190652858122,0.0594834104056406,0.0524248026736827,0.9475751973263172,0.6988727858293076,0.3011272141706924,0.9448595994584424,0.1282885013301803,0.9126427911298168,0.2167832167832168,0.8441370012705705,0.0081710869525188,0.6721589602024385,0.1468727858293075
